method,task,regime,split,success,success_ci95,contact_mode_f1,contact_mode_f1_ci95,boundary_error,boundary_error_ci95,unsafe_impulse,unsafe_impulse_ci95,jam_rate,jam_rate_ci95,slip_overshoot,slip_overshoot_ci95,intervention_cost,intervention_cost_ci95,data_efficiency_proxy,data_efficiency_proxy_ci95,groups
proposed_contact_mode_boundary_atlas,mobile_pushing,contact_jamming,combined_stress,0.5272,0.0589,0.6303,0.0065,0.2404,0.0029,0.0654,0.0025,0.0939,0.0038,0.0601,0.0032,0.2202,0.0,0.6015,0.0081,7
proposed_contact_mode_boundary_atlas,mobile_pushing,release_snap,nominal,0.6327,0.0433,0.662,0.01,0.2329,0.0028,0.0494,0.0021,0.0553,0.0027,0.035,0.0032,0.1863,0.0,0.6315,0.0073,7
proposed_contact_mode_boundary_atlas,mobile_pushing,release_snap,seen_shift,0.5935,0.0206,0.648,0.0118,0.2389,0.0049,0.0595,0.0035,0.0652,0.0032,0.0446,0.003,0.1989,0.0,0.6254,0.0083,7
proposed_contact_mode_boundary_atlas,mobile_pushing,release_snap,unseen_geometry,0.5204,0.0309,0.6543,0.0066,0.2434,0.0048,0.0643,0.0016,0.0738,0.0037,0.0425,0.0035,0.2053,0.0,0.617,0.0062,7
proposed_contact_mode_boundary_atlas,mobile_pushing,release_snap,unseen_friction,0.551,0.0268,0.6431,0.0062,0.2463,0.0031,0.0656,0.0029,0.078,0.0045,0.0578,0.0025,0.2089,0.0,0.6129,0.0069,7
proposed_contact_mode_boundary_atlas,mobile_pushing,release_snap,combined_stress,0.5425,0.0394,0.6347,0.0111,0.2482,0.0039,0.0698,0.0018,0.0848,0.0038,0.0575,0.0021,0.2198,0.0,0.6042,0.0054,7
proposed_contact_mode_boundary_atlas,mobile_pushing,combined_contact_shock,nominal,0.6224,0.0333,0.6705,0.006,0.2405,0.0043,0.0523,0.0019,0.0601,0.0027,0.0443,0.0039,0.1876,0.0,0.6352,0.0062,7
proposed_contact_mode_boundary_atlas,mobile_pushing,combined_contact_shock,seen_shift,0.5952,0.0274,0.6534,0.0097,0.2469,0.0042,0.0626,0.0042,0.0756,0.004,0.0491,0.0055,0.2007,0.0,0.6222,0.0045,7
proposed_contact_mode_boundary_atlas,mobile_pushing,combined_contact_shock,unseen_geometry,0.5663,0.0313,0.6446,0.0051,0.251,0.0054,0.0699,0.0024,0.0822,0.0041,0.0542,0.0054,0.2072,0.0,0.614,0.0029,7
proposed_contact_mode_boundary_atlas,mobile_pushing,combined_contact_shock,unseen_friction,0.5612,0.0376,0.6403,0.008,0.2615,0.0037,0.0683,0.0023,0.0855,0.0039,0.0686,0.0035,0.2109,0.0,0.6133,0.0077,7
proposed_contact_mode_boundary_atlas,mobile_pushing,combined_contact_shock,combined_stress,0.5459,0.0396,0.6332,0.005,0.2637,0.0035,0.0785,0.0031,0.098,0.0035,0.0708,0.0057,0.2221,0.0,0.6099,0.0061,7
oracle_contact_mode_supervisor,peg_insertion,nominal_contact,nominal,0.7211,0.0274,0.7506,0.0047,0.2124,0.0025,0.0316,0.0023,0.0498,0.0027,0.0243,0.0048,0.1628,0.0,0.7018,0.0038,7
oracle_contact_mode_supervisor,peg_insertion,nominal_contact,seen_shift,0.6973,0.0278,0.7432,0.0091,0.2186,0.0047,0.0337,0.0032,0.062,0.0041,0.0278,0.003,0.1731,0.0,0.6943,0.0035,7
oracle_contact_mode_supervisor,peg_insertion,nominal_contact,unseen_geometry,0.6446,0.0351,0.7364,0.0064,0.2204,0.0022,0.0318,0.0027,0.0688,0.0013,0.03,0.002,0.1783,0.0,0.6845,0.0069,7
oracle_contact_mode_supervisor,peg_insertion,nominal_contact,unseen_friction,0.6701,0.015,0.7372,0.0055,0.216,0.0036,0.0337,0.0023,0.072,0.0053,0.0322,0.0044,0.1813,0.0,0.6804,0.0062,7
oracle_contact_mode_supervisor,peg_insertion,nominal_contact,combined_stress,0.6259,0.0367,0.7217,0.0067,0.219,0.0061,0.0351,0.0011,0.0814,0.0026,0.0365,0.0048,0.1901,0.0,0.6724,0.0043,7
oracle_contact_mode_supervisor,peg_insertion,impact_onset,nominal,0.7109,0.0122,0.7537,0.0039,0.2221,0.0058,0.0381,0.0035,0.0613,0.0038,0.0262,0.0044,0.1713,0.0,0.7063,0.0069,7
oracle_contact_mode_supervisor,peg_insertion,impact_onset,seen_shift,0.6684,0.0465,0.7438,0.0042,0.2254,0.0056,0.0458,0.0032,0.0778,0.0043,0.031,0.0045,0.1838,0.0,0.6874,0.0071,7
oracle_contact_mode_supervisor,peg_insertion,impact_onset,unseen_geometry,0.6956,0.0397,0.7367,0.0089,0.2282,0.0053,0.0485,0.0033,0.0888,0.0044,0.0322,0.0031,0.1901,0.0,0.6846,0.0043,7
oracle_contact_mode_supervisor,peg_insertion,impact_onset,unseen_friction,0.6241,0.0452,0.7384,0.0065,0.2258,0.0039,0.0463,0.0035,0.0905,0.0049,0.0381,0.0033,0.1937,0.0,0.6795,0.0056,7
oracle_contact_mode_supervisor,peg_insertion,impact_onset,combined_stress,0.6463,0.034,0.7194,0.0087,0.2311,0.0038,0.0501,0.0052,0.1057,0.0039,0.0339,0.0026,0.2044,0.0,0.669,0.005,7
oracle_contact_mode_supervisor,peg_insertion,stick_slip_transition,nominal,0.7194,0.0426,0.7569,0.0099,0.2228,0.0047,0.0381,0.0038,0.06,0.0038,0.0248,0.0038,0.1705,0.0,0.7005,0.0066,7
oracle_contact_mode_supervisor,peg_insertion,stick_slip_transition,seen_shift,0.6939,0.0202,0.7434,0.0058,0.2227,0.003,0.0407,0.0042,0.0708,0.0036,0.0312,0.0047,0.1828,0.0,0.6896,0.0049,7
oracle_contact_mode_supervisor,peg_insertion,stick_slip_transition,unseen_geometry,0.6616,0.0555,0.7405,0.0083,0.2276,0.005,0.042,0.0022,0.0806,0.0044,0.0351,0.0024,0.1889,0.0,0.6829,0.0042,7
oracle_contact_mode_supervisor,peg_insertion,stick_slip_transition,unseen_friction,0.6497,0.0526,0.739,0.013,0.2224,0.0022,0.0406,0.0029,0.0811,0.0037,0.0416,0.0047,0.1925,0.0,0.6831,0.0052,7
oracle_contact_mode_supervisor,peg_insertion,stick_slip_transition,combined_stress,0.6446,0.0358,0.7208,0.0053,0.2271,0.0054,0.0439,0.0009,0.0928,0.0021,0.0403,0.003,0.203,0.0,0.671,0.0032,7
oracle_contact_mode_supervisor,peg_insertion,unilateral_lift_off,nominal,0.7092,0.0296,0.7514,0.0107,0.2256,0.0035,0.0343,0.0036,0.057,0.0031,0.0296,0.0033,0.1688,0.0,0.7016,0.0069,7
oracle_contact_mode_supervisor,peg_insertion,unilateral_lift_off,seen_shift,0.699,0.0296,0.7491,0.0088,0.2223,0.004,0.0416,0.0046,0.0691,0.0053,0.0297,0.0021,0.1807,0.0,0.6943,0.0085,7
oracle_contact_mode_supervisor,peg_insertion,unilateral_lift_off,unseen_geometry,0.6905,0.0161,0.7362,0.0034,0.227,0.0069,0.041,0.0034,0.0765,0.0044,0.0285,0.0026,0.1867,0.0,0.6863,0.0052,7
oracle_contact_mode_supervisor,peg_insertion,unilateral_lift_off,unseen_friction,0.6599,0.0227,0.7319,0.0103,0.2209,0.0058,0.0443,0.0033,0.0783,0.0033,0.0347,0.0075,0.1901,0.0,0.678,0.0059,7
oracle_contact_mode_supervisor,peg_insertion,unilateral_lift_off,combined_stress,0.5969,0.0476,0.7296,0.0084,0.2233,0.0018,0.0425,0.0038,0.0934,0.0027,0.037,0.0032,0.2003,0.0,0.6707,0.0083,7
oracle_contact_mode_supervisor,peg_insertion,contact_jamming,nominal,0.7024,0.0398,0.7575,0.0098,0.2198,0.0026,0.0402,0.0029,0.0663,0.0031,0.0308,0.0038,0.1721,0.0,0.7016,0.005,7
oracle_contact_mode_supervisor,peg_insertion,contact_jamming,seen_shift,0.6973,0.0363,0.7465,0.0072,0.2212,0.0044,0.0409,0.0038,0.0745,0.0044,0.0313,0.0051,0.1848,0.0,0.6888,0.0049,7
oracle_contact_mode_supervisor,peg_insertion,contact_jamming,unseen_geometry,0.6344,0.0457,0.7401,0.0057,0.2265,0.0034,0.0436,0.0033,0.0842,0.0036,0.0334,0.0036,0.1912,0.0,0.6842,0.0053,7
oracle_contact_mode_supervisor,peg_insertion,contact_jamming,unseen_friction,0.6361,0.0493,0.7349,0.0085,0.2261,0.0038,0.0424,0.0016,0.0855,0.0038,0.0343,0.0026,0.1949,0.0,0.6793,0.0095,7
oracle_contact_mode_supervisor,peg_insertion,contact_jamming,combined_stress,0.5969,0.0442,0.7187,0.0058,0.2258,0.0053,0.0461,0.0038,0.0995,0.0032,0.0403,0.0052,0.2058,0.0,0.6742,0.0058,7
oracle_contact_mode_supervisor,peg_insertion,release_snap,nominal,0.7245,0.0271,0.7504,0.0065,0.2247,0.0028,0.0384,0.0044,0.0632,0.0033,0.0272,0.0055,0.1718,0.0,0.7019,0.0071,7
oracle_contact_mode_supervisor,peg_insertion,release_snap,seen_shift,0.682,0.0419,0.7381,0.0043,0.224,0.0054,0.0441,0.0025,0.0743,0.0019,0.0303,0.0028,0.1845,0.0,0.6873,0.0032,7
oracle_contact_mode_supervisor,peg_insertion,release_snap,unseen_geometry,0.6599,0.0356,0.7365,0.01,0.2262,0.0045,0.0463,0.0053,0.0838,0.005,0.0311,0.0023,0.1908,0.0,0.6845,0.0056,7
oracle_contact_mode_supervisor,peg_insertion,release_snap,unseen_friction,0.6105,0.0268,0.7272,0.0077,0.2269,0.0037,0.0466,0.0043,0.0875,0.0046,0.0373,0.0026,0.1945,0.0,0.6826,0.0042,7
oracle_contact_mode_supervisor,peg_insertion,release_snap,combined_stress,0.6105,0.0578,0.7206,0.0066,0.2275,0.0034,0.0507,0.0019,0.1026,0.0031,0.0346,0.0037,0.2053,0.0,0.6664,0.0067,7
oracle_contact_mode_supervisor,peg_insertion,combined_contact_shock,nominal,0.6956,0.0345,0.7583,0.0038,0.225,0.0048,0.0414,0.0036,0.0667,0.004,0.0299,0.0024,0.1732,0.0,0.7064,0.0058,7
oracle_contact_mode_supervisor,peg_insertion,combined_contact_shock,seen_shift,0.6378,0.0426,0.7425,0.0076,0.2295,0.0028,0.0453,0.0029,0.0806,0.002,0.0336,0.0057,0.1862,0.0,0.6866,0.0055,7
oracle_contact_mode_supervisor,peg_insertion,combined_contact_shock,unseen_geometry,0.6122,0.0274,0.7427,0.005,0.2294,0.004,0.0517,0.0029,0.0912,0.0039,0.0352,0.0038,0.1927,0.0,0.6832,0.0072,7
oracle_contact_mode_supervisor,peg_insertion,combined_contact_shock,unseen_friction,0.6156,0.0208,0.7389,0.0062,0.2321,0.0045,0.0474,0.0025,0.0932,0.0054,0.0349,0.0034,0.1965,0.0,0.6842,0.0054,7
oracle_contact_mode_supervisor,peg_insertion,combined_contact_shock,combined_stress,0.5935,0.0193,0.7189,0.0056,0.2337,0.0051,0.0572,0.0032,0.1075,0.0046,0.0406,0.0032,0.2076,0.0,0.6711,0.0056,7
oracle_contact_mode_supervisor,drawer_opening,nominal_contact,nominal,0.7058,0.0463,0.7606,0.0061,0.2174,0.0033,0.0331,0.0013,0.046,0.0034,0.026,0.0025,0.1628,0.0,0.701,0.0048,7
oracle_contact_mode_supervisor,drawer_opening,nominal_contact,seen_shift,0.7007,0.0324,0.7402,0.0106,0.2193,0.0055,0.0308,0.0042,0.0604,0.005,0.0292,0.0049,0.1731,0.0,0.6915,0.008,7
oracle_contact_mode_supervisor,drawer_opening,nominal_contact,unseen_geometry,0.7211,0.0341,0.7364,0.0069,0.22,0.0043,0.0322,0.0038,0.0652,0.0026,0.0296,0.0042,0.1783,0.0,0.6845,0.0058,7
oracle_contact_mode_supervisor,drawer_opening,nominal_contact,unseen_friction,0.6939,0.0443,0.7395,0.0094,0.2194,0.0047,0.0312,0.003,0.0683,0.0028,0.035,0.0036,0.1813,0.0,0.6828,0.0075,7
oracle_contact_mode_supervisor,drawer_opening,nominal_contact,combined_stress,0.6429,0.0417,0.7233,0.0092,0.2176,0.0052,0.0305,0.003,0.08,0.0017,0.0367,0.0034,0.1901,0.0,0.6694,0.0064,7
oracle_contact_mode_supervisor,drawer_opening,impact_onset,nominal,0.7857,0.0407,0.7544,0.0081,0.2206,0.0027,0.0372,0.0032,0.0583,0.0021,0.0299,0.0033,0.1713,0.0,0.7047,0.0051,7
oracle_contact_mode_supervisor,drawer_opening,impact_onset,seen_shift,0.6786,0.0326,0.7457,0.0062,0.2195,0.0036,0.0441,0.0037,0.0684,0.0035,0.0253,0.0026,0.1838,0.0,0.6926,0.0052,7
oracle_contact_mode_supervisor,drawer_opening,impact_onset,unseen_geometry,0.6701,0.046,0.7402,0.0073,0.2229,0.0036,0.0436,0.0034,0.0822,0.003,0.0341,0.0054,0.1901,0.0,0.6799,0.0057,7
oracle_contact_mode_supervisor,drawer_opening,impact_onset,unseen_friction,0.6616,0.0233,0.7317,0.007,0.2238,0.0043,0.0468,0.0015,0.0799,0.0041,0.0324,0.003,0.1937,0.0,0.6839,0.0044,7
oracle_contact_mode_supervisor,drawer_opening,impact_onset,combined_stress,0.631,0.021,0.7298,0.0081,0.2227,0.0046,0.0528,0.0017,0.0946,0.0032,0.0393,0.0029,0.2044,0.0,0.6783,0.0079,7
oracle_contact_mode_supervisor,drawer_opening,stick_slip_transition,nominal,0.7398,0.0418,0.757,0.0079,0.2236,0.0042,0.0359,0.0031,0.0541,0.0028,0.0345,0.0036,0.1705,0.0,0.7044,0.0041,7
oracle_contact_mode_supervisor,drawer_opening,stick_slip_transition,seen_shift,0.7058,0.0268,0.7477,0.008,0.2245,0.0039,0.0396,0.0014,0.0661,0.0057,0.0339,0.0032,0.1828,0.0,0.6917,0.005,7
oracle_contact_mode_supervisor,drawer_opening,stick_slip_transition,unseen_geometry,0.6735,0.0509,0.7367,0.0067,0.2277,0.0045,0.0424,0.0026,0.0735,0.0048,0.0363,0.003,0.1889,0.0,0.6808,0.0041,7
oracle_contact_mode_supervisor,drawer_opening,stick_slip_transition,unseen_friction,0.6752,0.0202,0.7317,0.0077,0.2271,0.0061,0.0401,0.0021,0.0757,0.0057,0.0424,0.0019,0.1925,0.0,0.6798,0.0081,7
oracle_contact_mode_supervisor,drawer_opening,stick_slip_transition,combined_stress,0.6446,0.0156,0.72,0.0036,0.2328,0.0031,0.0437,0.003,0.0852,0.0017,0.0461,0.002,0.203,0.0,0.672,0.0053,7
oracle_contact_mode_supervisor,drawer_opening,unilateral_lift_off,nominal,0.7551,0.041,0.7575,0.0075,0.2144,0.0031,0.0351,0.0047,0.0523,0.0018,0.0271,0.0033,0.1688,0.0,0.7032,0.0057,7
oracle_contact_mode_supervisor,drawer_opening,unilateral_lift_off,seen_shift,0.733,0.0259,0.7416,0.0064,0.2205,0.0035,0.0374,0.0023,0.0631,0.0056,0.0316,0.0054,0.1807,0.0,0.6894,0.0055,7
oracle_contact_mode_supervisor,drawer_opening,unilateral_lift_off,unseen_geometry,0.7007,0.0409,0.7424,0.0106,0.2221,0.0045,0.0393,0.002,0.0713,0.0037,0.0298,0.0038,0.1867,0.0,0.6859,0.0057,7
oracle_contact_mode_supervisor,drawer_opening,unilateral_lift_off,unseen_friction,0.6871,0.0355,0.7336,0.0061,0.222,0.0049,0.0422,0.003,0.0717,0.0027,0.0341,0.0036,0.1901,0.0,0.6807,0.0042,7
oracle_contact_mode_supervisor,drawer_opening,unilateral_lift_off,combined_stress,0.6667,0.0509,0.7223,0.0074,0.2256,0.0055,0.0436,0.0031,0.0841,0.0037,0.037,0.0026,0.2003,0.0,0.6712,0.0069,7
oracle_contact_mode_supervisor,drawer_opening,contact_jamming,nominal,0.7296,0.0304,0.7477,0.0064,0.2183,0.0046,0.0355,0.0024,0.0578,0.002,0.0293,0.0028,0.1721,0.0,0.7057,0.0057,7
oracle_contact_mode_supervisor,drawer_opening,contact_jamming,seen_shift,0.7007,0.0445,0.7398,0.0096,0.2185,0.0036,0.0422,0.0018,0.0687,0.0026,0.0324,0.0019,0.1848,0.0,0.69,0.0036,7
oracle_contact_mode_supervisor,drawer_opening,contact_jamming,unseen_geometry,0.6497,0.0377,0.7369,0.0112,0.2195,0.0036,0.0415,0.0029,0.077,0.0029,0.0322,0.0056,0.1912,0.0,0.687,0.0069,7
oracle_contact_mode_supervisor,drawer_opening,contact_jamming,unseen_friction,0.6497,0.0254,0.74,0.0062,0.2207,0.0035,0.043,0.0031,0.0817,0.0026,0.0328,0.0027,0.1949,0.0,0.6843,0.0043,7
oracle_contact_mode_supervisor,drawer_opening,contact_jamming,combined_stress,0.5986,0.0566,0.7202,0.0049,0.2217,0.0062,0.0481,0.0021,0.0938,0.0029,0.0392,0.0024,0.2058,0.0,0.6699,0.0073,7
oracle_contact_mode_supervisor,drawer_opening,release_snap,nominal,0.7109,0.0425,0.7532,0.0049,0.2215,0.0061,0.0359,0.0031,0.0574,0.0035,0.0281,0.0039,0.1718,0.0,0.7062,0.0068,7
oracle_contact_mode_supervisor,drawer_opening,release_snap,seen_shift,0.6871,0.049,0.7477,0.0048,0.2237,0.0031,0.0397,0.0019,0.0688,0.0019,0.032,0.0064,0.1845,0.0,0.6902,0.0048,7
oracle_contact_mode_supervisor,drawer_opening,release_snap,unseen_geometry,0.7109,0.0237,0.7469,0.0083,0.2248,0.0043,0.0464,0.0047,0.076,0.0053,0.0304,0.0032,0.1908,0.0,0.6838,0.0063,7
oracle_contact_mode_supervisor,drawer_opening,release_snap,unseen_friction,0.6837,0.065,0.7388,0.0042,0.2232,0.0048,0.0437,0.0018,0.0826,0.003,0.0387,0.0026,0.1945,0.0,0.6819,0.005,7
oracle_contact_mode_supervisor,drawer_opening,release_snap,combined_stress,0.6531,0.0156,0.7181,0.0111,0.2248,0.0053,0.0493,0.0014,0.0938,0.0036,0.0356,0.0042,0.2053,0.0,0.6732,0.0055,7
oracle_contact_mode_supervisor,drawer_opening,combined_contact_shock,nominal,0.7143,0.0322,0.7527,0.0089,0.2243,0.0036,0.0393,0.0041,0.0611,0.0024,0.0287,0.0048,0.1732,0.0,0.7013,0.0068,7
oracle_contact_mode_supervisor,drawer_opening,combined_contact_shock,seen_shift,0.6956,0.0419,0.7418,0.0082,0.2288,0.0035,0.0444,0.0038,0.0735,0.0025,0.0363,0.0022,0.1862,0.0,0.6896,0.0028,7
oracle_contact_mode_supervisor,drawer_opening,combined_contact_shock,unseen_geometry,0.648,0.06,0.7373,0.0046,0.2263,0.0032,0.0462,0.0037,0.0845,0.0044,0.0363,0.0029,0.1927,0.0,0.6841,0.0092,7
oracle_contact_mode_supervisor,drawer_opening,combined_contact_shock,unseen_friction,0.6565,0.0339,0.7385,0.0045,0.2289,0.0032,0.0449,0.0037,0.0865,0.003,0.0427,0.0031,0.1965,0.0,0.6791,0.0061,7
oracle_contact_mode_supervisor,drawer_opening,combined_contact_shock,combined_stress,0.6139,0.0309,0.7168,0.008,0.2313,0.0055,0.0527,0.0038,0.1009,0.0038,0.044,0.0036,0.2076,0.0,0.6712,0.007,7
oracle_contact_mode_supervisor,cable_routing,nominal_contact,nominal,0.7364,0.0299,0.7516,0.0047,0.2182,0.0038,0.0312,0.0039,0.048,0.0028,0.0239,0.0028,0.1628,0.0,0.701,0.0039,7
oracle_contact_mode_supervisor,cable_routing,nominal_contact,seen_shift,0.7177,0.0383,0.7397,0.0059,0.2183,0.0045,0.0321,0.003,0.0591,0.0045,0.0302,0.0051,0.1731,0.0,0.69,0.0052,7
oracle_contact_mode_supervisor,cable_routing,nominal_contact,unseen_geometry,0.6497,0.0416,0.7431,0.0063,0.216,0.0051,0.0322,0.004,0.0654,0.0028,0.0276,0.0037,0.1783,0.0,0.6889,0.007,7
oracle_contact_mode_supervisor,cable_routing,nominal_contact,unseen_friction,0.665,0.0324,0.7329,0.0069,0.2186,0.0036,0.0316,0.0018,0.071,0.0048,0.0324,0.0032,0.1813,0.0,0.6865,0.0058,7
oracle_contact_mode_supervisor,cable_routing,nominal_contact,combined_stress,0.6378,0.0301,0.7297,0.0068,0.2217,0.0073,0.0362,0.003,0.0815,0.0032,0.0343,0.0038,0.1901,0.0,0.6677,0.0032,7
oracle_contact_mode_supervisor,cable_routing,impact_onset,nominal,0.7211,0.0296,0.7502,0.0058,0.2231,0.0029,0.0384,0.0032,0.0652,0.0027,0.0279,0.005,0.1713,0.0,0.7025,0.0059,7
oracle_contact_mode_supervisor,cable_routing,impact_onset,seen_shift,0.6769,0.0454,0.7423,0.0076,0.2224,0.0033,0.0396,0.0024,0.0779,0.0028,0.0311,0.0023,0.1838,0.0,0.6871,0.0035,7
oracle_contact_mode_supervisor,cable_routing,impact_onset,unseen_geometry,0.6531,0.0473,0.737,0.0122,0.2232,0.0048,0.043,0.0029,0.0882,0.0048,0.0297,0.0025,0.1901,0.0,0.6863,0.0047,7
oracle_contact_mode_supervisor,cable_routing,impact_onset,unseen_friction,0.6344,0.0273,0.7322,0.004,0.2246,0.0065,0.0452,0.0025,0.0833,0.0023,0.0343,0.0053,0.1937,0.0,0.6827,0.0041,7
oracle_contact_mode_supervisor,cable_routing,impact_onset,combined_stress,0.6276,0.0524,0.7197,0.0105,0.2277,0.0047,0.048,0.0021,0.101,0.0044,0.0339,0.0029,0.2044,0.0,0.6694,0.0025,7
oracle_contact_mode_supervisor,cable_routing,stick_slip_transition,nominal,0.7007,0.0285,0.7597,0.005,0.2246,0.0044,0.0363,0.0028,0.0567,0.005,0.0334,0.0039,0.1705,0.0,0.7001,0.0037,7
oracle_contact_mode_supervisor,cable_routing,stick_slip_transition,seen_shift,0.6718,0.04,0.7462,0.0071,0.2256,0.0042,0.0387,0.0025,0.067,0.0021,0.0362,0.0034,0.1828,0.0,0.6941,0.005,7
oracle_contact_mode_supervisor,cable_routing,stick_slip_transition,unseen_geometry,0.6241,0.0183,0.738,0.0088,0.2267,0.0046,0.0404,0.0033,0.077,0.0031,0.0353,0.003,0.1889,0.0,0.6858,0.0074,7
oracle_contact_mode_supervisor,cable_routing,stick_slip_transition,unseen_friction,0.6429,0.0455,0.738,0.0079,0.2242,0.0049,0.0386,0.005,0.0821,0.0027,0.0435,0.0021,0.1925,0.0,0.6865,0.0085,7
oracle_contact_mode_supervisor,cable_routing,stick_slip_transition,combined_stress,0.6156,0.0278,0.7212,0.0065,0.227,0.0053,0.0437,0.0017,0.0905,0.0027,0.0445,0.0024,0.203,0.0,0.6712,0.0042,7
oracle_contact_mode_supervisor,cable_routing,unilateral_lift_off,nominal,0.7279,0.0554,0.7534,0.0083,0.2199,0.0044,0.0373,0.0035,0.0534,0.0042,0.0268,0.0032,0.1688,0.0,0.7007,0.0052,7
oracle_contact_mode_supervisor,cable_routing,unilateral_lift_off,seen_shift,0.6531,0.02,0.7451,0.0037,0.2205,0.0047,0.0363,0.0022,0.0678,0.0025,0.0332,0.0036,0.1807,0.0,0.6912,0.0047,7
oracle_contact_mode_supervisor,cable_routing,unilateral_lift_off,unseen_geometry,0.6769,0.0303,0.7418,0.0077,0.2222,0.0039,0.0405,0.0033,0.075,0.0026,0.0311,0.0027,0.1867,0.0,0.6853,0.0081,7
oracle_contact_mode_supervisor,cable_routing,unilateral_lift_off,unseen_friction,0.6565,0.043,0.725,0.0079,0.2209,0.0046,0.0387,0.0033,0.073,0.0036,0.0408,0.0047,0.1901,0.0,0.689,0.007,7
oracle_contact_mode_supervisor,cable_routing,unilateral_lift_off,combined_stress,0.6429,0.0378,0.7209,0.0049,0.221,0.0025,0.0407,0.0058,0.09,0.0026,0.0402,0.0052,0.2003,0.0,0.6771,0.0059,7
oracle_contact_mode_supervisor,cable_routing,contact_jamming,nominal,0.7041,0.0336,0.7509,0.0085,0.2222,0.0024,0.0398,0.0016,0.0606,0.0049,0.0298,0.0036,0.1721,0.0,0.7002,0.0064,7
oracle_contact_mode_supervisor,cable_routing,contact_jamming,seen_shift,0.6837,0.0333,0.7455,0.0078,0.2246,0.0038,0.0403,0.0015,0.0747,0.0044,0.0332,0.0045,0.1848,0.0,0.691,0.0054,7
oracle_contact_mode_supervisor,cable_routing,contact_jamming,unseen_geometry,0.6616,0.0374,0.7354,0.0067,0.216,0.0026,0.0418,0.0029,0.0813,0.0033,0.0354,0.0036,0.1912,0.0,0.6882,0.005,7
oracle_contact_mode_supervisor,cable_routing,contact_jamming,unseen_friction,0.6633,0.0688,0.7302,0.0054,0.2231,0.005,0.0427,0.0019,0.0846,0.0035,0.0342,0.0016,0.1949,0.0,0.684,0.0038,7
oracle_contact_mode_supervisor,cable_routing,contact_jamming,combined_stress,0.5867,0.0348,0.7229,0.0049,0.2204,0.0041,0.0446,0.0021,0.0971,0.0026,0.0374,0.0047,0.2058,0.0,0.6707,0.007,7
oracle_contact_mode_supervisor,cable_routing,release_snap,nominal,0.7449,0.0183,0.756,0.0071,0.2239,0.0029,0.0358,0.0025,0.0596,0.0024,0.0291,0.0042,0.1718,0.0,0.7033,0.004,7
oracle_contact_mode_supervisor,cable_routing,release_snap,seen_shift,0.6956,0.0209,0.744,0.0073,0.2224,0.006,0.0403,0.0036,0.0711,0.0021,0.0295,0.002,0.1845,0.0,0.6883,0.0055,7
oracle_contact_mode_supervisor,cable_routing,release_snap,unseen_geometry,0.6922,0.0299,0.7431,0.0054,0.2284,0.0014,0.0445,0.0017,0.0786,0.0038,0.0355,0.0034,0.1908,0.0,0.6855,0.0051,7
oracle_contact_mode_supervisor,cable_routing,release_snap,unseen_friction,0.6582,0.0278,0.7331,0.0049,0.2233,0.0041,0.0449,0.0041,0.0907,0.0038,0.039,0.0029,0.1945,0.0,0.6833,0.0076,7
oracle_contact_mode_supervisor,cable_routing,release_snap,combined_stress,0.6412,0.0224,0.7162,0.0059,0.2267,0.0039,0.0473,0.0027,0.097,0.0045,0.0394,0.005,0.2053,0.0,0.6751,0.0037,7
oracle_contact_mode_supervisor,cable_routing,combined_contact_shock,nominal,0.665,0.0382,0.7572,0.0066,0.2218,0.0046,0.0401,0.0027,0.0625,0.0029,0.0311,0.0041,0.1732,0.0,0.702,0.0058,7
oracle_contact_mode_supervisor,cable_routing,combined_contact_shock,seen_shift,0.6259,0.0455,0.7476,0.0068,0.2247,0.0072,0.0412,0.0027,0.0808,0.0029,0.0319,0.0033,0.1862,0.0,0.6856,0.0052,7
oracle_contact_mode_supervisor,cable_routing,combined_contact_shock,unseen_geometry,0.6412,0.0299,0.74,0.0099,0.2264,0.0049,0.0476,0.0057,0.087,0.0041,0.0391,0.0047,0.1927,0.0,0.6906,0.0057,7
oracle_contact_mode_supervisor,cable_routing,combined_contact_shock,unseen_friction,0.6156,0.0469,0.7322,0.0078,0.2283,0.005,0.0447,0.0029,0.0924,0.0034,0.0439,0.0033,0.1965,0.0,0.68,0.0077,7
oracle_contact_mode_supervisor,cable_routing,combined_contact_shock,combined_stress,0.5935,0.0358,0.7161,0.0054,0.2306,0.0055,0.0489,0.0024,0.1034,0.0035,0.0406,0.0026,0.2076,0.0,0.6709,0.0055,7
oracle_contact_mode_supervisor,tool_levering,nominal_contact,nominal,0.7398,0.0399,0.7553,0.0062,0.2158,0.0044,0.0304,0.0039,0.0503,0.0031,0.0287,0.0021,0.1628,0.0,0.7017,0.0073,7
oracle_contact_mode_supervisor,tool_levering,nominal_contact,seen_shift,0.7058,0.0619,0.7442,0.0037,0.2172,0.0057,0.0323,0.0045,0.0633,0.0038,0.0313,0.0035,0.1731,0.0,0.6936,0.0045,7
oracle_contact_mode_supervisor,tool_levering,nominal_contact,unseen_geometry,0.6871,0.0296,0.7372,0.007,0.2134,0.0031,0.0332,0.0035,0.0678,0.0035,0.0336,0.0024,0.1783,0.0,0.6882,0.0091,7
