method,split,seed,groups,mean_success,ci95_success,mean_utility,ci95_utility,mean_contact_mode_f1,ci95_contact_mode_f1,mean_boundary_error,ci95_boundary_error,mean_complementarity_residual,ci95_complementarity_residual,mean_impulse_violation,ci95_impulse_violation,mean_unsafe_impulse,ci95_unsafe_impulse,mean_jam_rate,ci95_jam_rate,mean_slip_overshoot,ci95_slip_overshoot,mean_mode_switch_latency,ci95_mode_switch_latency,mean_recovery_success,ci95_recovery_success,mean_energy_spike,ci95_energy_spike,mean_calibration_ece,ci95_calibration_ece,mean_intervention_cost,ci95_intervention_cost,mean_fixed_risk_coverage,ci95_fixed_risk_coverage,mean_regret_to_oracle,ci95_regret_to_oracle
contact_mode_boundary_audit_v5,heldout_mixed_non_smooth_stress,6,80,0.71875,0.040924,0.792754,0.037002,0.57111,0.00181,0.17229,0.00189,0.041199,0.001431,0.04552,0.00173,0.011322,0.001156,0.026353,0.001704,0.02919,0.001305,0.024162,0.000938,0.589093,0.001513,0.009953,0.000852,0.029775,0.000911,0.185342,0.000817,0.646877,0.000352,0.0,0.0
contact_mode_boundary_audit_v5,heldout_mixed_non_smooth_stress,7,80,0.65625,0.037365,0.738068,0.035092,0.572608,0.001688,0.170854,0.001661,0.041264,0.001512,0.045654,0.001661,0.012394,0.001137,0.026982,0.001553,0.028402,0.001258,0.025536,0.000854,0.589955,0.001707,0.010052,0.0009,0.029663,0.000756,0.185032,0.00083,0.646768,0.000339,0.070833,0.0
contact_mode_boundary_audit_v5,heldout_mixed_non_smooth_stress,8,80,0.6625,0.042296,0.742955,0.040061,0.571428,0.001446,0.172286,0.00194,0.041094,0.00144,0.04573,0.001417,0.011992,0.001253,0.027935,0.001479,0.028615,0.001132,0.025759,0.000898,0.590553,0.001797,0.010361,0.001047,0.030036,0.000953,0.18534,0.000847,0.646752,0.000328,0.0375,0.0
contact_mode_boundary_audit_v5,heldout_mixed_non_smooth_stress,9,80,0.664583,0.038762,0.745854,0.036726,0.571265,0.001753,0.173618,0.001695,0.041566,0.001493,0.046132,0.001652,0.01196,0.001172,0.02835,0.001485,0.029121,0.001322,0.02478,0.001028,0.590143,0.001837,0.009051,0.000871,0.030696,0.00081,0.185148,0.000874,0.64665,0.000341,0.03125,0.0
oracle_contact_mode_supervisor,nominal,0,80,0.7375,0.040166,0.814173,0.036687,0.635988,0.00154,0.169918,0.00138,0.024619,0.001075,0.034212,0.001106,0.003996,0.00091,0.020467,0.001208,0.011203,0.000888,0.028331,0.001002,0.669924,0.001717,0.017158,0.001096,0.017307,0.000941,0.163801,0.000571,0.746653,0.000229,0.033333,0.0
oracle_contact_mode_supervisor,nominal,1,80,0.729167,0.042056,0.800333,0.036858,0.636369,0.00156,0.169719,0.001303,0.024895,0.000834,0.033541,0.001179,0.003732,0.000795,0.021571,0.001015,0.010343,0.000927,0.029203,0.00109,0.669309,0.001826,0.01649,0.001156,0.016559,0.000799,0.163943,0.000712,0.746614,0.000206,0.058333,0.0
oracle_contact_mode_supervisor,nominal,2,80,0.7375,0.04417,0.810871,0.040099,0.63542,0.001519,0.169414,0.001307,0.024528,0.000946,0.034195,0.001153,0.004026,0.000773,0.021495,0.00103,0.010412,0.001025,0.027739,0.001088,0.668375,0.00187,0.01654,0.001116,0.016742,0.000958,0.163446,0.000586,0.746516,0.000192,0.020833,0.0
oracle_contact_mode_supervisor,nominal,3,80,0.75,0.048966,0.814417,0.0434,0.636658,0.001594,0.169712,0.001283,0.024668,0.001045,0.032723,0.001154,0.003528,0.000844,0.02134,0.001041,0.011275,0.000962,0.02919,0.001098,0.668226,0.001696,0.017068,0.001093,0.016574,0.000858,0.163433,0.00064,0.746528,0.000234,0.04375,0.0
oracle_contact_mode_supervisor,nominal,4,80,0.722917,0.040237,0.799642,0.036551,0.637132,0.001678,0.169992,0.00119,0.024041,0.000928,0.033493,0.000976,0.003689,0.000791,0.021851,0.00115,0.010621,0.000938,0.028261,0.00113,0.66782,0.001628,0.016932,0.001119,0.017238,0.000862,0.163868,0.000638,0.746481,0.000224,0.05,0.0
oracle_contact_mode_supervisor,nominal,5,80,0.679167,0.038448,0.760347,0.035623,0.637267,0.001526,0.169816,0.001257,0.024653,0.000972,0.03401,0.001017,0.003983,0.000684,0.021115,0.001008,0.01141,0.001067,0.027946,0.001083,0.670258,0.00176,0.017547,0.001145,0.016908,0.000899,0.163306,0.000631,0.746594,0.000187,0.085417,0.0
oracle_contact_mode_supervisor,nominal,6,80,0.75625,0.038522,0.82858,0.033876,0.636768,0.001617,0.169863,0.001339,0.025674,0.000873,0.033839,0.001091,0.004229,0.000785,0.02091,0.001038,0.010466,0.000931,0.02883,0.001094,0.6713,0.001574,0.016512,0.000908,0.017743,0.000974,0.164138,0.000639,0.746715,0.000208,0.014583,0.0
oracle_contact_mode_supervisor,nominal,7,80,0.7375,0.039317,0.812004,0.035052,0.635905,0.001539,0.17042,0.001199,0.024569,0.000934,0.032858,0.001105,0.003505,0.000733,0.021642,0.001117,0.010288,0.001006,0.028784,0.001089,0.669666,0.002046,0.017347,0.00102,0.016534,0.000886,0.164282,0.000553,0.746667,0.000252,0.027083,0.0
oracle_contact_mode_supervisor,nominal,8,80,0.752083,0.03941,0.824585,0.034663,0.637289,0.001483,0.169936,0.001337,0.024614,0.000826,0.03391,0.001153,0.003987,0.000834,0.020188,0.001014,0.010134,0.000896,0.028315,0.000878,0.669692,0.001701,0.017318,0.001125,0.017405,0.000882,0.164004,0.000683,0.746754,0.00022,0.03125,0.0
oracle_contact_mode_supervisor,nominal,9,80,0.764583,0.03797,0.835695,0.033143,0.635659,0.001556,0.169112,0.001368,0.024926,0.000952,0.033579,0.001235,0.003156,0.00062,0.021217,0.001113,0.010397,0.000839,0.028041,0.001074,0.668902,0.001512,0.017405,0.001223,0.017779,0.000861,0.16335,0.000618,0.746707,0.000215,0.0125,0.0
oracle_contact_mode_supervisor,seen_contact_shift,0,80,0.7125,0.036279,0.784972,0.032655,0.618001,0.001458,0.172206,0.001386,0.028101,0.001113,0.037036,0.001031,0.005936,0.000874,0.02349,0.001208,0.014952,0.00108,0.029349,0.001084,0.641875,0.001688,0.019479,0.001193,0.020577,0.000901,0.172225,0.000673,0.721677,0.000271,0.020833,0.0
oracle_contact_mode_supervisor,seen_contact_shift,1,80,0.708333,0.039627,0.783942,0.037322,0.618966,0.001434,0.171804,0.001363,0.027818,0.001036,0.037622,0.001106,0.005567,0.000941,0.024784,0.001229,0.014207,0.001,0.028994,0.001151,0.64344,0.001753,0.019541,0.001159,0.019866,0.000905,0.172849,0.000659,0.721756,0.00026,0.08125,0.0
oracle_contact_mode_supervisor,seen_contact_shift,2,80,0.716667,0.039584,0.786775,0.035559,0.617477,0.001716,0.172419,0.001331,0.028619,0.001046,0.037465,0.001171,0.005317,0.000853,0.024267,0.001279,0.014276,0.000917,0.029485,0.001144,0.641726,0.001651,0.019449,0.001034,0.020848,0.000905,0.172528,0.000601,0.721737,0.000241,0.060417,0.0
oracle_contact_mode_supervisor,seen_contact_shift,3,80,0.754167,0.043087,0.819672,0.038639,0.617436,0.001282,0.171257,0.001709,0.027794,0.000988,0.036804,0.001198,0.004571,0.000855,0.024644,0.001303,0.01417,0.001066,0.029471,0.001145,0.645119,0.001743,0.019718,0.001164,0.020006,0.000808,0.172841,0.000699,0.722023,0.000244,0.0,0.0
oracle_contact_mode_supervisor,seen_contact_shift,4,80,0.708333,0.037884,0.784869,0.035882,0.618379,0.00146,0.17114,0.001307,0.028715,0.001101,0.037709,0.001214,0.005732,0.000935,0.023897,0.00125,0.014709,0.000892,0.029645,0.00111,0.642405,0.001426,0.020639,0.001328,0.020509,0.00103,0.172845,0.000745,0.721718,0.000254,0.047917,0.0
oracle_contact_mode_supervisor,seen_contact_shift,5,80,0.689583,0.045291,0.759067,0.041082,0.618465,0.001503,0.171587,0.00144,0.028596,0.001005,0.037273,0.001272,0.005149,0.00096,0.024113,0.001286,0.014036,0.000881,0.029796,0.001159,0.643692,0.001829,0.020308,0.001144,0.020429,0.000793,0.17175,0.000684,0.721915,0.000272,0.064583,0.0
oracle_contact_mode_supervisor,seen_contact_shift,6,80,0.741667,0.042266,0.806815,0.037387,0.617067,0.001413,0.171158,0.001372,0.027746,0.00106,0.037572,0.001333,0.005273,0.000905,0.024635,0.001197,0.013953,0.001044,0.028749,0.001159,0.643072,0.001843,0.020207,0.001191,0.020154,0.000968,0.172868,0.000662,0.721814,0.000243,0.022917,0.0
oracle_contact_mode_supervisor,seen_contact_shift,7,80,0.714583,0.034474,0.791317,0.032199,0.618248,0.001811,0.170005,0.001447,0.028046,0.001029,0.037857,0.00114,0.005848,0.000931,0.02431,0.0011,0.013369,0.001001,0.028701,0.000916,0.64266,0.001815,0.019753,0.001295,0.020147,0.001007,0.172757,0.000706,0.721782,0.000235,0.0625,0.0
oracle_contact_mode_supervisor,seen_contact_shift,8,80,0.714583,0.04278,0.785725,0.03946,0.617669,0.001652,0.17218,0.001453,0.027669,0.000969,0.037552,0.001203,0.005706,0.000835,0.024686,0.00129,0.014391,0.001132,0.030276,0.001135,0.642193,0.001651,0.02081,0.001281,0.020342,0.000924,0.172762,0.00072,0.721656,0.000257,0.022917,0.0
oracle_contact_mode_supervisor,seen_contact_shift,9,80,0.70625,0.040363,0.778611,0.037091,0.616162,0.001631,0.171816,0.001467,0.028107,0.001037,0.037127,0.001285,0.005472,0.000926,0.024438,0.001193,0.014926,0.000932,0.029315,0.000961,0.643396,0.001722,0.019978,0.001152,0.020339,0.00094,0.173114,0.000644,0.721745,0.000248,0.00625,0.0
oracle_contact_mode_supervisor,unseen_geometry,0,80,0.691667,0.042346,0.761173,0.039143,0.608018,0.001557,0.171712,0.001481,0.030397,0.001168,0.040276,0.001281,0.006845,0.000987,0.026245,0.001369,0.016478,0.001043,0.030342,0.001188,0.629464,0.001938,0.021048,0.001391,0.021569,0.001033,0.177259,0.000725,0.709198,0.000297,0.060417,0.0
oracle_contact_mode_supervisor,unseen_geometry,1,80,0.758333,0.040219,0.821759,0.03601,0.607189,0.001737,0.173168,0.001623,0.030078,0.001153,0.041141,0.001463,0.006123,0.000903,0.026778,0.001332,0.016252,0.000973,0.030393,0.001295,0.630339,0.001765,0.021593,0.001373,0.022156,0.000803,0.177307,0.000637,0.709324,0.00028,0.0,0.0
oracle_contact_mode_supervisor,unseen_geometry,2,80,0.68125,0.039921,0.753533,0.037484,0.608424,0.001605,0.173316,0.001509,0.030221,0.001239,0.04142,0.001595,0.007287,0.001076,0.026586,0.001348,0.015175,0.001022,0.030054,0.00123,0.627871,0.001544,0.021088,0.001282,0.021791,0.000963,0.176988,0.00078,0.709107,0.000291,0.033333,0.0
oracle_contact_mode_supervisor,unseen_geometry,3,80,0.7,0.042066,0.770288,0.039403,0.608281,0.001509,0.172608,0.001593,0.030959,0.001126,0.040568,0.001517,0.006274,0.000985,0.026826,0.001473,0.015852,0.000955,0.031112,0.001109,0.628566,0.001776,0.021341,0.001182,0.0219,0.000957,0.177515,0.000674,0.709222,0.000297,0.03125,0.0
oracle_contact_mode_supervisor,unseen_geometry,4,80,0.716667,0.039584,0.785079,0.036129,0.608388,0.001346,0.173702,0.00143,0.030335,0.00114,0.040458,0.001371,0.007079,0.001058,0.027355,0.001284,0.0154,0.001138,0.030254,0.001159,0.631123,0.00166,0.021366,0.001298,0.021769,0.00083,0.176956,0.000641,0.709238,0.00027,0.022917,0.0
oracle_contact_mode_supervisor,unseen_geometry,5,80,0.702083,0.042183,0.771536,0.039001,0.609033,0.001716,0.173504,0.001487,0.030284,0.001111,0.041243,0.00156,0.00675,0.000923,0.026375,0.001373,0.015872,0.001018,0.030332,0.001046,0.629431,0.001858,0.021179,0.001241,0.022054,0.000872,0.177217,0.000693,0.709246,0.000281,0.058333,0.0
oracle_contact_mode_supervisor,unseen_geometry,6,80,0.695833,0.04677,0.762382,0.043027,0.608435,0.001575,0.174184,0.001468,0.030553,0.001154,0.040235,0.001388,0.006341,0.000983,0.026928,0.001233,0.015998,0.000976,0.0303,0.001044,0.628479,0.001484,0.021191,0.00122,0.022064,0.000948,0.176811,0.000775,0.709185,0.00027,0.072917,0.0
oracle_contact_mode_supervisor,unseen_geometry,7,80,0.70625,0.044728,0.773734,0.04127,0.609077,0.001564,0.172812,0.001577,0.030722,0.001052,0.039559,0.00144,0.006681,0.000932,0.0266,0.001393,0.015783,0.000985,0.030076,0.00118,0.629757,0.001765,0.02161,0.001332,0.023298,0.000983,0.177221,0.000649,0.709261,0.000299,0.035417,0.0
oracle_contact_mode_supervisor,unseen_geometry,8,80,0.691667,0.046161,0.759265,0.042608,0.608004,0.00164,0.173602,0.001382,0.02953,0.001075,0.040502,0.001692,0.006275,0.000931,0.025553,0.001345,0.015819,0.000991,0.030839,0.00113,0.629429,0.001796,0.021127,0.001355,0.022299,0.000793,0.177184,0.000699,0.709404,0.000269,0.0375,0.0
oracle_contact_mode_supervisor,unseen_geometry,9,80,0.74375,0.038081,0.812334,0.034813,0.609481,0.00176,0.173182,0.001519,0.03058,0.001192,0.040593,0.001531,0.006561,0.001025,0.025754,0.001275,0.015107,0.000886,0.03007,0.00105,0.629338,0.001844,0.021097,0.001375,0.021669,0.000862,0.177549,0.000591,0.709392,0.000268,0.0,0.0
oracle_contact_mode_supervisor,unseen_friction,0,80,0.697917,0.039879,0.768863,0.037584,0.603027,0.001612,0.172435,0.001441,0.030289,0.000995,0.039323,0.001474,0.006818,0.001027,0.027466,0.001276,0.021089,0.001038,0.030353,0.001266,0.622062,0.001661,0.022735,0.001186,0.023264,0.000828,0.179458,0.000652,0.701867,0.00029,0.0375,0.0
oracle_contact_mode_supervisor,unseen_friction,1,80,0.71875,0.040924,0.783807,0.03703,0.603489,0.001657,0.172761,0.001659,0.029934,0.001171,0.039554,0.001493,0.006926,0.001227,0.026348,0.001412,0.021221,0.001158,0.030341,0.001077,0.622183,0.001555,0.022751,0.001031,0.023137,0.000964,0.179142,0.00069,0.70196,0.00031,0.0,0.0
oracle_contact_mode_supervisor,unseen_friction,2,80,0.704167,0.043864,0.773271,0.041196,0.603656,0.001357,0.172616,0.00169,0.029808,0.001145,0.039957,0.001284,0.007322,0.000974,0.026365,0.001169,0.021657,0.001197,0.03036,0.001205,0.623102,0.001563,0.021642,0.001143,0.022055,0.000822,0.179602,0.000606,0.701919,0.000287,0.039583,0.0
oracle_contact_mode_supervisor,unseen_friction,3,80,0.70625,0.043967,0.771405,0.040169,0.60428,0.001492,0.172903,0.001484,0.030258,0.001164,0.040253,0.001321,0.007391,0.001045,0.026561,0.001276,0.022034,0.001132,0.03126,0.001173,0.621571,0.001761,0.021531,0.001364,0.022396,0.000795,0.179376,0.000558,0.701767,0.000293,0.00625,0.0
oracle_contact_mode_supervisor,unseen_friction,4,80,0.722917,0.043075,0.788805,0.039778,0.602586,0.001511,0.172721,0.001588,0.030699,0.00106,0.040149,0.001352,0.007108,0.001001,0.02766,0.001111,0.021354,0.001248,0.030266,0.001092,0.62039,0.001671,0.021937,0.001328,0.023039,0.00086,0.180002,0.00056,0.701683,0.000298,0.010417,0.0
oracle_contact_mode_supervisor,unseen_friction,5,80,0.702083,0.042976,0.769281,0.039655,0.603645,0.001491,0.173449,0.001395,0.030414,0.001202,0.039661,0.00145,0.005899,0.000946,0.026082,0.001241,0.021548,0.001088,0.031132,0.001119,0.621998,0.001573,0.021841,0.001418,0.022833,0.000759,0.180088,0.000641,0.702103,0.000256,0.047917,0.0
oracle_contact_mode_supervisor,unseen_friction,6,80,0.6875,0.038272,0.759393,0.036204,0.60337,0.001245,0.173682,0.001368,0.030196,0.001088,0.040169,0.001243,0.006387,0.000957,0.026326,0.001152,0.022277,0.001039,0.030603,0.001194,0.623178,0.001932,0.022185,0.001294,0.02303,0.000842,0.179587,0.000584,0.702018,0.00026,0.054167,0.0
oracle_contact_mode_supervisor,unseen_friction,7,80,0.7125,0.037198,0.781353,0.034179,0.601791,0.001619,0.173254,0.001352,0.030044,0.001096,0.040381,0.001534,0.006897,0.001057,0.027038,0.001368,0.021503,0.00118,0.030517,0.00125,0.622282,0.002004,0.02171,0.001369,0.022642,0.000863,0.179695,0.000555,0.701878,0.000294,0.0125,0.0
oracle_contact_mode_supervisor,unseen_friction,8,80,0.727083,0.036404,0.795947,0.033471,0.603763,0.001518,0.173698,0.001516,0.030088,0.000985,0.040171,0.001375,0.006548,0.000968,0.027341,0.001252,0.02192,0.001025,0.030914,0.001156,0.622277,0.001952,0.022676,0.001238,0.023827,0.000902,0.179255,0.000644,0.701867,0.000245,0.0125,0.0
oracle_contact_mode_supervisor,unseen_friction,9,80,0.716667,0.035538,0.786621,0.03272,0.603427,0.001426,0.173681,0.001682,0.029863,0.001127,0.039746,0.001513,0.00646,0.001013,0.027123,0.0012,0.021814,0.001157,0.031277,0.001139,0.621593,0.001972,0.022259,0.001258,0.022875,0.000972,0.179534,0.000627,0.701869,0.00029,0.029167,0.0
oracle_contact_mode_supervisor,unseen_compliance,0,80,0.695833,0.042614,0.761783,0.039279,0.600501,0.001452,0.173762,0.001602,0.030772,0.001054,0.041458,0.001566,0.008459,0.000954,0.029492,0.001311,0.017631,0.001052,0.030972,0.001218,0.617151,0.001663,0.022291,0.001234,0.023772,0.000856,0.181544,0.000623,0.696601,0.000287,0.075,0.0
oracle_contact_mode_supervisor,unseen_compliance,1,80,0.710417,0.041801,0.775445,0.0382,0.599071,0.001592,0.175624,0.00156,0.031273,0.00117,0.040794,0.001597,0.007616,0.001028,0.028125,0.001541,0.017307,0.001027,0.030085,0.001235,0.617881,0.001653,0.022754,0.001266,0.024076,0.0008,0.181532,0.000642,0.696934,0.000323,0.0,0.0
oracle_contact_mode_supervisor,unseen_compliance,2,80,0.71875,0.041334,0.783363,0.037867,0.599919,0.00173,0.17586,0.001607,0.031233,0.00122,0.041452,0.001459,0.008406,0.00101,0.028,0.001219,0.018215,0.001038,0.031021,0.001176,0.617628,0.001588,0.023394,0.001249,0.024532,0.000932,0.181778,0.000702,0.69674,0.000283,0.016667,0.0
oracle_contact_mode_supervisor,unseen_compliance,3,80,0.691667,0.041132,0.75979,0.038278,0.600139,0.001627,0.174649,0.00166,0.030945,0.001034,0.040576,0.001535,0.007362,0.001078,0.028641,0.00145,0.017254,0.001087,0.030577,0.0011,0.617914,0.001648,0.021928,0.001189,0.02477,0.000767,0.181506,0.000648,0.696926,0.000302,0.022917,0.0
oracle_contact_mode_supervisor,unseen_compliance,4,80,0.704167,0.040668,0.771973,0.037894,0.600708,0.0014,0.175386,0.001568,0.031252,0.00117,0.040504,0.0015,0.006481,0.00109,0.027968,0.001346,0.018498,0.001061,0.03188,0.00102,0.617525,0.001776,0.022462,0.00139,0.023624,0.000773,0.18151,0.000638,0.697003,0.000299,0.010417,0.0
oracle_contact_mode_supervisor,unseen_compliance,5,80,0.69375,0.046287,0.758907,0.042901,0.600578,0.001653,0.175958,0.001458,0.030487,0.001181,0.040499,0.001415,0.007138,0.001062,0.028181,0.001182,0.01724,0.001004,0.030917,0.001204,0.617141,0.001616,0.022292,0.00124,0.02412,0.000787,0.181354,0.000683,0.696961,0.000288,0.020833,0.0
oracle_contact_mode_supervisor,unseen_compliance,6,80,0.720833,0.037559,0.787922,0.034437,0.600345,0.001759,0.174305,0.001887,0.031337,0.001102,0.04082,0.001384,0.007186,0.001121,0.028761,0.001228,0.017466,0.001111,0.031563,0.001078,0.618829,0.001791,0.022359,0.001281,0.023952,0.000779,0.181518,0.000687,0.696979,0.00032,0.0,0.0
oracle_contact_mode_supervisor,unseen_compliance,7,80,0.722917,0.040237,0.791755,0.037965,0.599821,0.001288,0.176124,0.001706,0.03095,0.001252,0.039984,0.001447,0.00735,0.001021,0.028728,0.001331,0.018941,0.000997,0.03102,0.001156,0.616495,0.001843,0.02196,0.00122,0.023376,0.000816,0.181378,0.000669,0.696699,0.000301,0.022917,0.0
oracle_contact_mode_supervisor,unseen_compliance,8,80,0.670833,0.039829,0.741653,0.037725,0.601439,0.001509,0.174803,0.001676,0.030928,0.001163,0.040701,0.001441,0.006732,0.000986,0.028616,0.001374,0.018682,0.00093,0.030639,0.001102,0.616408,0.001585,0.022789,0.001325,0.02481,0.000954,0.181262,0.000608,0.696819,0.000282,0.020833,0.0
oracle_contact_mode_supervisor,unseen_compliance,9,80,0.677083,0.042043,0.747984,0.040146,0.600837,0.001595,0.174907,0.001656,0.031629,0.00136,0.040576,0.001456,0.00716,0.001031,0.028852,0.00146,0.017865,0.001016,0.031771,0.001229,0.618843,0.001891,0.023118,0.001257,0.023484,0.000878,0.182151,0.000649,0.696942,0.000302,0.05625,0.0
oracle_contact_mode_supervisor,actuator_latency,0,80,0.69375,0.045179,0.759559,0.041965,0.601076,0.001476,0.174743,0.001462,0.03107,0.001179,0.040549,0.00152,0.008498,0.001055,0.027934,0.0012,0.017862,0.001006,0.033855,0.00153,0.618011,0.001476,0.022573,0.001249,0.024066,0.000802,0.181535,0.000725,0.696784,0.000247,0.00625,0.0
oracle_contact_mode_supervisor,actuator_latency,1,80,0.70625,0.043192,0.771442,0.039682,0.601283,0.001383,0.175039,0.001611,0.0316,0.001145,0.04102,0.001439,0.008117,0.001121,0.027416,0.001296,0.017715,0.000961,0.034029,0.001426,0.620699,0.001679,0.022717,0.001398,0.024174,0.00089,0.181716,0.000611,0.697066,0.000304,0.014583,0.0
oracle_contact_mode_supervisor,actuator_latency,2,80,0.720833,0.038448,0.786988,0.034976,0.601269,0.001522,0.174429,0.00174,0.031403,0.001176,0.040626,0.001403,0.008696,0.00105,0.027654,0.001297,0.016783,0.001099,0.033212,0.001442,0.619489,0.001777,0.021736,0.001458,0.023775,0.000916,0.181661,0.000704,0.696957,0.000306,0.014583,0.0
oracle_contact_mode_supervisor,actuator_latency,3,80,0.735417,0.040132,0.797453,0.035889,0.600021,0.001544,0.175547,0.001678,0.031122,0.00128,0.040139,0.001521,0.008826,0.001045,0.028101,0.001295,0.018194,0.001118,0.033333,0.001444,0.617748,0.001699,0.022699,0.001316,0.023924,0.000875,0.182062,0.000644,0.696675,0.000312,0.0,0.0
oracle_contact_mode_supervisor,actuator_latency,4,80,0.664583,0.039196,0.734284,0.036554,0.599939,0.001299,0.175443,0.001529,0.031997,0.001185,0.040856,0.001454,0.008285,0.001142,0.027458,0.001359,0.018482,0.000984,0.034635,0.001305,0.619029,0.001607,0.022485,0.001382,0.023314,0.000866,0.181952,0.000646,0.696875,0.000316,0.060417,0.0
oracle_contact_mode_supervisor,actuator_latency,5,80,0.702083,0.03707,0.770997,0.034396,0.601325,0.001886,0.174388,0.001685,0.031504,0.001124,0.040279,0.001367,0.008631,0.001268,0.027195,0.001316,0.018481,0.001052,0.033647,0.001284,0.619049,0.001663,0.021246,0.001251,0.024117,0.000851,0.181705,0.000675,0.69685,0.000307,0.0,0.0
oracle_contact_mode_supervisor,actuator_latency,6,80,0.708333,0.038327,0.776472,0.03547,0.600565,0.001641,0.174396,0.001682,0.030795,0.001253,0.040339,0.001395,0.008491,0.001221,0.027248,0.001298,0.018148,0.001117,0.03349,0.001344,0.618042,0.001465,0.022455,0.001388,0.023897,0.00087,0.181581,0.000669,0.696832,0.000306,0.035417,0.0
oracle_contact_mode_supervisor,actuator_latency,7,80,0.71875,0.04486,0.779066,0.04021,0.601561,0.001653,0.175544,0.001737,0.030907,0.00106,0.040885,0.001512,0.008197,0.001137,0.027502,0.001137,0.017932,0.001022,0.033852,0.001331,0.618016,0.001679,0.022854,0.001203,0.024129,0.000775,0.181158,0.000722,0.696867,0.00029,0.0,0.0
oracle_contact_mode_supervisor,actuator_latency,8,80,0.716667,0.040008,0.780691,0.035991,0.601863,0.001488,0.174712,0.001659,0.031012,0.001025,0.041009,0.001658,0.008513,0.001086,0.027409,0.001336,0.017956,0.00108,0.033922,0.001505,0.619165,0.00155,0.02256,0.001299,0.02544,0.000878,0.181827,0.000655,0.696896,0.000294,0.03125,0.0
